timestamp,"tweet_text"
2021-07-11T21:13:56Z,"fuck you italy"
2021-07-11T21:15:58Z,"Verrati and Jorginho have dominated this game ğŸ¯"
2021-07-11T21:16:18Z,"Pickford been very good. Now afraid heâ€™ll be shootout hero ğŸ˜…"
2021-07-11T21:17:14Z,"@Rendyle_Hasan @purrlgreytea LOOOL but we just need the one hanging out at the Rising Stones ğŸ¥ºâœ¨ https://t.co/Dqb9KPq4Op"
2021-07-11T21:17:26Z,"Pickford man of the match win or lose idc"
2021-07-11T21:17:37Z,"Donnarumma is â€œugly cuteâ€ tho and â€œvery stable lookingâ€ compared to Pickford who she wouldnâ€™t date"
2021-07-11T21:18:02Z,"nah harry kane pls dkm youâ€™re not that guyyy just go score"
2021-07-11T21:19:17Z,"@PHauchentaus Sterling's been much better. In my opinion..."
2021-07-11T21:20:06Z,"Just told my dad this"
2021-07-11T21:21:18Z,"just need harry kane to get half a chance"
2021-07-11T21:22:24Z,"@ITGuy_UK @CampeonesLfc I've seen about 50 different videos of violence, now not all England fans are like that obviously but it's a major issue."
2021-07-11T21:22:57Z,"pls no penalties italy score"
2021-07-11T21:23:34Z,"if england donâ€™t win, marcus rashford is more than welcome to come cry on my shoulders :)"
2021-07-11T21:24:34Z,"Iâ€™m really hurt, I want Italy to win so badly"
2021-07-11T21:25:02Z,"So I donâ€™t understand how people can say that England is playing better and I donâ€™t think a red card would change anything because England hasnâ€™t created anything for so long and the percentage is like 75 to 25 so ye"
2021-07-11T21:25:56Z,"All this heaving the ball upfield is pointless.  It just invites Italy to come back at them âš½ï¸"
2021-07-11T21:25:56Z,"@Hobis____Sprite Pakistan already fucked up their one day against England and I can't even blame the English because it was the pakistani team that just play beqwaas cricket like I WAS SO ANNOYED AND IM STILL ANNOYED"
2021-07-11T21:26:33Z,"@billy_m1997 Nah Maguire domestically isn't as clinical as he's been in this..if he was like that in the league he would justify his price tag and then some..Shaw has played himself a belting new contract though"
2021-07-11T21:27:20Z,"saka a 10/10 player but today lord"
2021-07-11T21:27:29Z,"England fans. No wonder everyone hates them"
2021-07-11T21:27:36Z,"@Gilitemaxx Rooting for Italy while drinking tea ğŸ˜"
2021-07-11T21:28:20Z,"asia is in fact the name of a cat did you know"
2021-07-11T21:29:06Z,"STERLING CAN YOU SORT YOURSELF OUT PLS AND THANK YOU"
2021-07-11T21:29:08Z,"Why is Jack Grealsh wearing little bobby socks? #EURO2020 #Euro2020Final #ENGITA"
2021-07-11T21:29:23Z,"@MainManMina Same reason DCL doesnâ€™t get a look in same reason Pickford is slagged off they donâ€™t play for the money 6"
2021-07-11T21:29:59Z,"Italy needs to hurry up and get a goal before penalty shoot out startsğŸ˜­
#Euro2020Final https://t.co/xs97Sx2J8H"
2021-07-11T21:30:02Z,"@Gideon_Kitheka @AlinurMohamed_ Atleast he stands with England or for England .. ama?"
2021-07-11T21:30:09Z,"Chiellini appreciation tweet"
2021-07-11T21:30:20Z,"why hasnâ€™t this been deleted yet"
2021-07-11T21:30:21Z,"@Tongie85 Kane to finish his impression on Nelsonâ€™s Column?"
2021-07-11T21:31:01Z,"The thing is Italy will do anything at this point and England should do the same. They are giving me Saurez vibes at this point"
2021-07-11T21:31:04Z,"ykâ€¦â€¦ maybe iâ€™ll switch to england haha"
2021-07-11T21:31:10Z,"Jorginho, is a fucking dirty cunt, and Iâ€™m a Chelsea fan, fuck off"
2021-07-11T21:31:13Z,"THAT'S RED FOR JORGINHO

COME ON HE'S WALKED ON GREALISH"
2021-07-11T21:31:16Z,"@Wyckietas England are becoming dominant."
2021-07-11T21:31:22Z,"Fuck you Jorginho youâ€™re not cute no more"
2021-07-11T21:31:57Z,"@liamurray23 Couldnt be a red, Jorginho reaches the ball before Grealish, and after that steps on him but is an accident, not intentionak"
2021-07-11T21:32:18Z,"SHOULD BE RED FOR JORGINHO!!"
2021-07-11T21:32:36Z,"@NathaniaCeleste Tell mommy sterling sport is Olympic diving he will get Gold in Tokyo for sure next mth"
2021-07-11T21:32:57Z,"That's should be red card at Jorginho.
."
2021-07-11T21:33:00Z,"Penalty no pay Englandâ€¦nah them and their media put the pressure on these guys"
2021-07-11T21:33:28Z,"The Romans stood by and let Jesus be crucified! England has to win tonight!"
2021-07-11T21:34:29Z,"Italy with their 11th substitute"
2021-07-11T21:35:07Z,"Where are the masks? I mean these English fans are just behaving as if it's a normal game. Disgraceful. #ENGITA"
2021-07-11T21:35:24Z,"@johbtw @lol_dahA @HeyDiegoGA @Caedrel Agreed but what does that have to do with saka"
2021-07-11T21:35:58Z,"Masterclass en approche.

#ITAANG 
#EURO2020 
#Euro2020Final https://t.co/AD3TtXm6RN"
2021-07-11T21:36:02Z,"Please, somebody score a goal. Preferably for England."
2021-07-11T21:36:25Z,"@zaynmalik stop the ratio my man loves Italia leave him alone ğŸ˜­"
2021-07-11T21:36:26Z,"Italy is playing dirty. These lot are being too aggressive like calm down"
2021-07-11T21:37:05Z,"Also Italy torture to England
#Euro2020Final #EuroFinal #EurosInHindi #EURO2020 #EnglandvsItaly #ItsComingRome #Champions https://t.co/toRIZBdc08"
2021-07-11T21:37:14Z,"One of the reasons I tipped them to win tonight.  Their players are too solid."
2021-07-11T21:38:01Z,"i cnt believe imma say dis but saka needed 2 go after he got dragged"
2021-07-11T21:38:02Z,"This is painful now #EURO2020"
2021-07-11T21:39:06Z,"If England lose this Iâ€™d 1000% on Southgate. So conservative after they had the lead. #ENG #ITAENG"
2021-07-11T21:39:08Z,"COME ON ENGLAND!!!!"
2021-07-11T21:39:24Z,"i want england to win because itâ€™s hella weird to see my dad cry"
2021-07-11T21:40:32Z,"Christ.... I don't think I can take this anymore #EURO2020"
2021-07-11T21:41:17Z,"Italy wins on penalties 4-3"
2021-07-11T21:41:57Z,"What the fuck is wrong with you all???!!! #EURO2020 #AshamedtobeEnglish"
2021-07-11T21:42:07Z,"Echo, play The Sound Of Silence.

#ENGITA"
2021-07-11T21:43:23Z,"Luke Shaw
Rashford
Sancho
Maguire 

Will be 4 of the 5 penalty takers I bet"
2021-07-11T21:44:16Z,"canâ€™t stop thinking about that england fan"
2021-07-11T21:45:07Z,"Chiellini to Harry Kane. One hug. 

Mfker was toying with Alba."
2021-07-11T21:45:21Z,"never thought id say this but come on england"
2021-07-11T21:45:28Z,"So is Covid not in England anymore? #euro2021final"
2021-07-11T21:45:28Z,"@Official_T4O England havnt had a shot on target since the second minute, defensively they've been decent but overall Italy have brought more to the game and probably deserve the win"
2021-07-11T21:45:32Z,"@hennessyjack10 What sort of take is that you cretin ? Kane had a no show at all. So Iâ€™m not allowed criticise Sterling ? Wtf ?"
2021-07-11T21:45:36Z,"Youâ€™re black"
2021-07-11T21:45:56Z,"Pickford out, Mr Tickle on

#Euro2020Final"
2021-07-11T21:46:02Z,"I just remembered capital one cup final ğŸ¥´"
2021-07-11T21:46:04Z,"@seherejazx Same!! Who are you rooting for? I personally have to go with Italy"
2021-07-11T21:46:10Z,"Pickford come on man"
2021-07-11T21:46:11Z,"@catherine_mayer This is Too much.Forget https://t.co/1fla56VKdf tomorrow.Not if England win."
2021-07-11T21:46:18Z,"Pickford come on darling youâ€™ve pulled through the entire match DONT let us down now"
2021-07-11T21:46:26Z,"Italy the better penalty team based on absolutely nothing other than I like their pasta sauce."
2021-07-11T21:46:34Z,"Never hated anyone as much as doner kebab Italy keep"
2021-07-11T21:46:37Z,"@Squawka would it be possible to get Mason Mountâ€™s numbers for the final please?"
2021-07-11T21:47:08Z,"Pickford will be the ultimate loser 
#Euro2020Final #ENGITA"
2021-07-11T21:47:33Z,"Italy's competitive shoot-out record is W5 L7."
2021-07-11T21:48:56Z,"ENGLAND ARE GONNA WIN AINT THEY"
2021-07-11T21:50:23Z,"plssss Italy"
2021-07-11T21:50:25Z,"Leicesterâ€™s reaction as England take the lead on penalties https://t.co/n6EO6qa0Tk"
2021-07-11T21:50:28Z,"Harry Maguire just broke the gopro in a euros final shootout"
2021-07-11T21:50:39Z,"Pubs across England following that miss https://t.co/MRzxst9vAD"
2021-07-11T21:51:01Z,"I been following since a wee lad syndicate but this tweet so bad I think itâ€™s time"
2021-07-11T21:51:32Z,"my boy is getting all the racist abuse please win England ğŸ™ğŸ™"
2021-07-11T21:51:59Z,"i'm rooting for italy but i can't believe rashford missed that ğŸ˜­"
2021-07-11T21:52:02Z,"Kan Rashford. ğŸ˜‚ Untung Maguire gol."
2021-07-11T21:52:07Z,"Me rooting for England secretly but also me having to root for Italy because my family canâ€™t let go of the fact that England beat us in the World Cup LOL https://t.co/FiRUCA7g1O"
2021-07-11T21:52:27Z,"England and penalties"
2021-07-11T21:52:40Z,"England's wonder boys doing mad run ups and throwing away the euros is hilarious"
2021-07-11T21:53:20Z,"Both guys England subbed in missed ğŸ˜‚ğŸ˜‚ğŸ˜‚"
2021-07-11T21:53:33Z,"thanks pickford babe"
2021-07-11T21:53:39Z,"NANANNQNANN PICKFORD TROP FORT"
2021-07-11T21:54:05Z,"Jordan Pickford is the LOVE OF MY LIFE"
2021-07-11T21:54:11Z,"Game over - Jorginho -- Balloon d'or"
2021-07-11T21:54:11Z,"PICKFORD"
2021-07-11T21:54:32Z,"well that was close #ENGITA"
2021-07-11T21:55:26Z,"It's coming home. To Italy"
2021-07-11T21:56:15Z,"@snboxing That was some dramatic stuff #EURO2020"
2021-07-11T21:56:30Z,"@RJoots 2-0 England-Germany"
2021-07-11T21:56:39Z,"@WajahatAli Italy deserves the win!"
2021-07-11T21:57:17Z,"GET FUCKED ENGLAND!!!! Also, I'm really glad Italy won the Euros."
2021-07-11T21:57:31Z,"Well fair play to the England team , they put everything out there , I hope the fans wonâ€™t let them down tonight ."
2021-07-11T21:57:38Z,"Get owned England."
2021-07-11T21:58:01Z,"I only feel for Saka, idc for the others"
2021-07-11T21:58:15Z,"I was rooting for Italy but i feel so bad for the english player who took the last penalty omfg"
2021-07-11T21:58:23Z,"I swear just bc of how horrible the england fans have been! Iâ€™m so happy"
2021-07-11T21:58:56Z,"Le taux de racisme en Angleterre aprÃ¨s les ratÃ©s de Rashford, Sancho et Saka https://t.co/hl6wRrQRGz"
2021-07-11T21:59:22Z,"So Rashford cost Utd the Europa League by missing a penalty and he's done the same thing for England. #Euro2020Final"
2021-07-11T22:01:01Z,"@akinalabi England showed some careless confidence with the penalties. 

Italy gave them chance to claim it, and yet again - they â€œspuredâ€  it"
2021-07-11T22:01:06Z,"not looking forward to italy's celebrations"
2021-07-11T22:02:09Z,"Penalties stopping England from winning a major tournament once again https://t.co/LrXPf5rRIY"
2021-07-11T22:02:22Z,"Did not think Iâ€™d be upset at this outcome but England did so well and it was lovely seeing the camaraderie. So well played ğŸ‘ https://t.co/mTwcnL1EYQ"
2021-07-11T22:02:35Z,"That said, it's been a great performance to get as far as we have. Massive accomplishment and I feel like there's a lot more to come. Can't begrudge Italy, been class for a lot of the tournament"
2021-07-11T22:02:37Z,"Plus the Italians played dirty af and our lads kept it clean (despite Saka being literally strangled by the Italian captain âœŒğŸ¼)"
2021-07-11T22:03:02Z,"@R3BECCAKING It's an AWFUL decision from Southgate to let him take that. Even if Saka has said he wants to, he's 19. 

Southgate has Sterling &amp; Grealish there to take pens too, and yet doesn't use either of them?!"
2021-07-11T22:04:28Z,"italy won cos saka got strangled into the next life ğŸ’€ #Euro2020Final https://t.co/lLmyeJh2sA"
2021-07-11T22:04:35Z,"SaygÄ±lar sinyor mancini..#EURO2020"
2021-07-11T22:06:29Z,"All black guys. Nbs race war for England"
2021-07-11T22:07:04Z,"@HayleyMinogueTV Penalties is always a horrible way to end a game. Ask any England fan ğŸ˜Ÿ"
2021-07-11T22:07:15Z,"Well done #England you have brought light in dark times #Euro2020Final #beproud"
2021-07-11T22:07:34Z,"@FunGuyBurner @weezle1400 England fans when they see a woman https://t.co/6RIf26iGOo"
2021-07-11T22:07:36Z,"@WestHamClips Baffling decisions the whole game, who'd get kids to take pens. Saka looked shit scared from the moment he came on."
2021-07-11T22:08:00Z,"england fans when rashford walks out of the stadium https://t.co/F0aqIsvArA"
2021-07-11T22:08:09Z,"Can never forget the night Scotland played Italy (the diving, cheating barstands that night) at Hampden and the chant was, â€œdeep-fry your pizzas, weâ€™re gonna deep-fry your pizzas.â€ Class. Pure class. ğŸ´ó §ó ¢ó ³ó £ó ´ó ¿ğŸ‡®ğŸ‡¹"
2021-07-11T22:09:12Z,"@rosestvles I actually donâ€™t agree with that, but anyway.. iâ€™m just sad cause England deserve this more"
2021-07-11T22:09:38Z,"If youve been out to the pub &amp; youve had a drink... Just be careful, there may be some frustration on the streets tonight after the final scores. 

Stay safe! Xxx

#EURO2020"
2021-07-11T22:09:39Z,"White people using Saka being yanked by the collar as a meme need to die immediately"
2021-07-11T22:10:02Z,"Hammersley &amp; Co. Bone China Tea Or Coffee Pot Made in England 2608/4 W 7/37 #ebay #potteryandglass https://t.co/Sf5jXj6jdt"
2021-07-11T22:11:11Z,"@MonyTaIks Grealish, Sterlingâ€¦.. if I see any abuse for Saka Iâ€™m gonna snap"
2021-07-11T22:11:28Z,"I donâ€™t see any issue with allowing Saka take the decisive penalty. He is highly rated and thatâ€™s why he was picked. If Donarumma had dived the other way it would have been a different story. Unlucky."
2021-07-11T22:11:36Z,"Saka, Grealish and Sancho, all subs made way too fucking late. Saka to take the most important penalty as a 19 year old is ridiculous. No Sterling for penalties either? On the bright side Luke Shaw was man of the match and probably Englandâ€™s best Euros player."
2021-07-11T22:12:31Z,"Saka would have come forward to take a penalty. Heâ€™s a professional."
2021-07-11T22:12:33Z,"This is gonna knock sakaâ€™s confidence so much man ğŸ’”"
2021-07-11T22:13:19Z,"England players could at least leave the medals on until the get out of the camera shot"
2021-07-11T22:13:28Z,"@nathansmokee damn man you really saved all of england with this tweet!"
2021-07-11T22:13:56Z,"Sorry England, it's my fault. I had pizza for lunch"
2021-07-11T22:14:07Z,"ğŸ’” Heartbreak for England yet again on penalties. 

ğŸ‡®ğŸ‡¹ It's going to Rome!

#EURO2020 https://t.co/npyaON5J7A"
2021-07-11T22:14:32Z,"'Diversity' can't score penalties.

My final word on the subject.

#ENGITA https://t.co/IoyKXC4y4s"
2021-07-11T22:14:35Z,"Sanity! 
World will never forget your contribution for #peace #Italy .... ğŸ˜‚
Congratulations #Ita #EURO2020 https://t.co/JKWg6qUUzt"
2021-07-11T22:14:40Z,"Congratulations to Giorgio Chiellini, to win his first international trophy at age 53, what a story. #ITAENG"
2021-07-11T22:15:09Z,"Never thought I'd see another italy title after 2018. I will use English tears as my life-force for the next year. FORZA ITALIA CHAMPS #EURO2020 https://t.co/vg7FqJDJJL"
2021-07-11T22:16:18Z,"Honestly 
Why would he do that?
Was he not thinking?"
2021-07-11T22:16:40Z,"Well, at least itâ€™s saved Â£80 on a new england shirt"
2021-07-11T22:18:22Z,"happy race week and happy italy win! well deserved!"
2021-07-11T22:19:16Z,"@OhWhenTheBeans_ ğŸ¤ Italy actually deserved it they played amazing from the start"
2021-07-11T22:19:21Z,"Man's 22. Saves the penalty to win the Euros for his country, and walks off like he's taking a stroll in the park. Avere le palle."
2021-07-11T22:19:34Z,"What. A. Guy. #manlikegareth #EURO2020"
2021-07-11T22:19:57Z,"@LadToDad_ Aye. Would loved to have seen England go for it. Bring on Rashford, Sancho and Jack earlier."
2021-07-11T22:20:02Z,"Well the noise should only last for tonight since Italy won... no slander on my guys will be tolerated tomorrow"
2021-07-11T22:20:19Z,"@_KnowlesyKnows Same. But Grealish? Sterling?"
2021-07-11T22:20:36Z,"@zakbowyer02 Ridiculous for saka to be taking one. Shouldâ€™ve been Sterling"
2021-07-11T22:21:22Z,"Kane bado hajai win trophy, itabidi angoje glory hunting Man city next season"
2021-07-11T22:21:28Z,"we took the cup to RomeğŸ‡®ğŸ‡¹ğŸ‡®ğŸ‡¹"
2021-07-11T22:21:30Z,"@SportsCenter gg to Italy. They came into the second half on fire. As an England fan I'm happy we got to a point we haven't achieved in 55 years but the title is gonna have to wait. Maybe one day before I die we will win something ğŸ¤£"
2021-07-11T22:21:34Z,"Italy ğŸ‡®ğŸ‡¹ has silenced the noise makers ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ #ITA #Euro2020Final"
2021-07-11T22:22:31Z,"@hamza_gheewala @ValentineMwamb3 man italy got lucky w penalties, but it was well deserved"
2021-07-11T22:22:38Z,"Cristiano Ronaldo wins Golden Boot 2020 
https://t.co/69YJMwyjR2"
2021-07-11T22:23:19Z,"Yeah we lost out on pens, would argue itâ€™s the worst decision Southgate has made is putting the young lads on pens that important. Too much pressure, not enough experience. 

But to say Italy deserved that win based on pens is a joke, bad sportsmanship the whole game from them."
2021-07-11T22:23:20Z,"@dawesy2801 @Danny_AFC What a knob. As if two other pens weren't missed before Saka stepped up. 

Fuck off."
2021-07-11T22:23:22Z,"@433 ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚LETS ALLL LAUGH AT ENGLAND ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ITS COMING HOME?? ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£"
2021-07-11T22:23:24Z,"@FabrizioRomano Iâ€™m sorry but this is never gonna be easy especially for SANCHO. All the hard work done by Maguire, Shaw, Rice, Phillips and Sterling has been undone in 5 minutes. This is going to be haunting them for the rest of their lives!"
2021-07-11T22:24:40Z,"@FAVORITEtrait0r @otbellie @falIingwalIs It was a random move in the middle of the game, Italy didn't won because of it. Cry about it"
2021-07-11T22:25:17Z,"I don't blame Saka, Sancho and Rashford. Its the Utd and Arsenal shite running in their bloodğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚. #EURO2020 #Saka #rashford #Sancho #ForzaItalia #ForzaAzzuri #ItsComingHome"
2021-07-11T22:25:33Z,"Italy well deserved"
2021-07-11T22:26:04Z,"Italy played way too dirty &amp; did not deserve that win at all imo"
2021-07-11T22:26:04Z,"Now I get why the abuse rates go up when England plays. They put their sore losing off on the first person they see that they see as some kind of reason why they lost. That poor Italian man did nothing wrong and he just got beaten up. Just for being Italian. The fuck"
2021-07-11T22:26:15Z,"England boutta declare war on Italy ğŸ’€"
2021-07-11T22:26:56Z,"The end to that England - Italy game really sums up England's problems in a nutshell doesn't it?
#England #euro2021final #Euros"
2021-07-11T22:26:56Z,"Yâ€™all, my tl is full of England and Italy. Iâ€™m just here for ships ğŸ˜­"
2021-07-11T22:27:10Z,"in conclusion: 2021 is italy's year"
2021-07-11T22:27:28Z,"@PopCrave and england? OUT
https://t.co/W6ozXuD3UN"
2021-07-11T22:27:31Z,"Nice shot twin ğŸ¤"